data_coleta,produto_id,loja,vendedor,vendedor_tipo,anuncio_id,variacao,preco,preco_promocional,frete_valor,frete_prazo_dias,custo_extra,custo_total,custo_operacional_mensal,tco_meses,valor_revenda_estimado,tco_total,nota,n_avaliacoes,nota_ajustada,garantia_meses,garantia_tipo,link,flag_suspeita,fonte,confirmacao,score,estoque,proveniencia
2026-09-21T13:41:18,intelbras-wd-purple-64gb,Amazon,BRAES (enviado pela Amazon),terceiro,,"6 unidades (6 x R$ 164,98)",989.88,,0.0,1,0.0,989.88,0.0,,0.0,989.88,4.8,1863,4.741,36,nacional,https://www.amazon.com.br/dp/B09973KW48,,web,coleta,,disponivel,"{""estoque"": {""data"": ""2026-09-21T13:41:18"", ""estado"": ""conferido"", ""evidencia"": ""pagina Amazon B09973KW48 21/09; garantia 3 anos no titulo do anuncio"", ""origem"": ""observacao_direta""}, ""frete"": {""data"": ""2026-09-21T13:41:18"", ""estado"": ""conferido"", ""evidencia"": ""pagina Amazon B09973KW48 21/09; garantia 3 anos no titulo do anuncio"", ""origem"": ""observacao_direta""}, ""garantia"": {""data"": ""2026-09-21T13:41:18"", ""estado"": ""conferido"", ""evidencia"": ""pagina Amazon B09973KW48 21/09; garantia 3 anos no titulo do anuncio"", ""origem"": ""observacao_direta""}, ""preco"": {""data"": ""2026-09-21T13:41:18"", ""estado"": ""conferido"", ""evidencia"": ""pagina Amazon B09973KW48 21/09; garantia 3 anos no titulo do anuncio"", ""origem"": ""observacao_direta""}, ""variacao"": {""data"": ""2026-09-21T13:41:18"", ""estado"": ""conferido"", ""evidencia"": ""pagina Amazon B09973KW48 21/09; garantia 3 anos no titulo do anuncio"", ""origem"": ""observacao_direta""}, ""vendedor"": {""data"": ""2026-09-21T13:41:18"", ""estado"": ""conferido"", ""evidencia"": ""pagina Amazon B09973KW48 21/09; garantia 3 anos no titulo do anuncio"", ""origem"": ""observacao_direta""}}"
2026-09-21T13:41:18,intelbras-wd-purple-64gb,KaBuM,BERGA ELETRO (marketplace KaBuM),terceiro,,"6 unidades (6 x R$ 148,86 no PIX)",893.16,,0.0,,0.0,893.16,0.0,,0.0,893.16,0.0,0,,12,vendedor,https://www.kabum.com.br/produto/313421/cartao-intelbras-microsd-64gb-32tbw-para-seguranca-eletronica-4600163,,web,coleta,,,"{""estoque"": {""data"": null, ""estado"": ""nao_conferido"", ""evidencia"": """", ""origem"": ""legado_sem_evidencia""}, ""frete"": {""data"": ""2026-09-21T13:41:18"", ""estado"": ""conferido"", ""evidencia"": ""pagina KaBuM 313421 21/09; vendedor com alerta 'Entrega fora do prazo' na propria pagina; frete e prazo nao verificados"", ""origem"": ""observacao_direta""}, ""garantia"": {""data"": ""2026-09-21T13:41:18"", ""estado"": ""conferido"", ""evidencia"": ""pagina KaBuM 313421 21/09; vendedor com alerta 'Entrega fora do prazo' na propria pagina; frete e prazo nao verificados"", ""origem"": ""observacao_direta""}, ""preco"": {""data"": ""2026-09-21T13:41:18"", ""estado"": ""conferido"", ""evidencia"": ""pagina KaBuM 313421 21/09; vendedor com alerta 'Entrega fora do prazo' na propria pagina; frete e prazo nao verificados"", ""origem"": ""observacao_direta""}, ""variacao"": {""data"": ""2026-09-21T13:41:18"", ""estado"": ""conferido"", ""evidencia"": ""pagina KaBuM 313421 21/09; vendedor com alerta 'Entrega fora do prazo' na propria pagina; frete e prazo nao verificados"", ""origem"": ""observacao_direta""}, ""vendedor"": {""data"": ""2026-09-21T13:41:18"", ""estado"": ""conferido"", ""evidencia"": ""pagina KaBuM 313421 21/09; vendedor com alerta 'Entrega fora do prazo' na propria pagina; frete e prazo nao verificados"", ""origem"": ""observacao_direta""}}"
