data_coleta,produto_id,loja,vendedor,vendedor_tipo,anuncio_id,variacao,preco,preco_promocional,frete_valor,frete_prazo_dias,custo_extra,custo_total,custo_operacional_mensal,tco_meses,valor_revenda_estimado,tco_total,nota,n_avaliacoes,nota_ajustada,garantia_meses,garantia_tipo,link,flag_suspeita,fonte,confirmacao,score,estoque,proveniencia
2026-09-21T13:41:27,wago-221-413-kit20,Amazon,PLAY AUTOMACAO INDUSTRIAL (enviado pela Amazon),terceiro,,kit 20 (cobre os 12 + reserva),66.8,,0.0,4,0.0,66.8,0.0,,0.0,66.8,4.7,164,4.458,,nenhuma,https://www.amazon.com.br/dp/B07WGJDDNF,,web,coleta,,disponivel,"{""estoque"": {""data"": ""2026-09-21T13:41:27"", ""estado"": ""conferido"", ""evidencia"": ""pagina Amazon B07WGJDDNF 21/09"", ""origem"": ""observacao_direta""}, ""frete"": {""data"": ""2026-09-21T13:41:27"", ""estado"": ""conferido"", ""evidencia"": ""pagina Amazon B07WGJDDNF 21/09"", ""origem"": ""observacao_direta""}, ""garantia"": {""data"": ""2026-09-21T13:41:27"", ""estado"": ""conferido"", ""evidencia"": ""pagina Amazon B07WGJDDNF 21/09"", ""origem"": ""observacao_direta""}, ""preco"": {""data"": ""2026-09-21T13:41:27"", ""estado"": ""conferido"", ""evidencia"": ""pagina Amazon B07WGJDDNF 21/09"", ""origem"": ""observacao_direta""}, ""variacao"": {""data"": ""2026-09-21T13:41:27"", ""estado"": ""conferido"", ""evidencia"": ""pagina Amazon B07WGJDDNF 21/09"", ""origem"": ""observacao_direta""}, ""vendedor"": {""data"": ""2026-09-21T13:41:27"", ""estado"": ""conferido"", ""evidencia"": ""pagina Amazon B07WGJDDNF 21/09"", ""origem"": ""observacao_direta""}}"
